[2024-11-05 16:07:39] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-05 16:07:39] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-05 16:07:39] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-05 16:07:40] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-05 16:07:40] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-05 16:07:40] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-05 16:07:42] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859\
[2024-11-05 16:07:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/blog/
[2024-11-05 16:07:42] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/blog/sitemap.xml
[2024-11-05 16:07:42] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/blog/sitemap_index.xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea478f6-ouUdYO.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/images/logo-panel.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:727a9378f2f2564a6bc9812a66cf2a0da499f8d2===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/logo-platform.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea5007a-4BUUPx.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/logo-platform.svg?simply_static_page=4277
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/logo-platform.svg?simply_static_page=4277
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 3423 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/logo-platform.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea5007a-4BUUPx.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/images/logo-platform.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:88554850006afe6f44bfd1b943726e3d40d08224===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea5907a-VjREPy.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=4278
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=4278
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 5788 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea5907a-VjREPy.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:e48f92df232525fab2e030c6bec27a0d5ed9ecfb===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea61abf-01K5WY.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=4279
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=4279
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 6146 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/placeholder.png
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea61abf-01K5WY.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:0897f3db9a66f710a4975dbdcc5fed765b62be0f===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea6b542-JmIjWq.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=4280
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=4280
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 9520 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea6b542-JmIjWq.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:f50e64eab81ee0a994fe80ab8822741014f30bd6===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea74955-xt7wj1.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=4281
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=4281
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea74955-xt7wj1.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:a458ddd7cc05a82885c5ec01e29620de89dd3fb6===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea7f5f9-7ePqS8.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=4282
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=4282
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 162 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea7f5f9-7ePqS8.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:cfb85dddb87c1abac4bced53c1c4979e99cf762e===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 500 of 617 pages/files
[2024-11-05 16:08:10] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-05 16:08:10] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-05 16:08:10] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:69] Total pages: 617; Pages remaining: 67
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea8d042-kfOsiH.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=4283
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=4283
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 315 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea8d042-kfOsiH.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:84dab387a5b70ba31a21c78f493c98ee8e75cf64===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42ea965ad-pWrbvz.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=4284
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=4284
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 288 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42ea965ad-pWrbvz.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:c22da13ab6e0a77a1eb7bfa88ddd8cd0080318c3===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42eaa1a1e-PHlMVc.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=4285
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=4285
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 1252 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42eaa1a1e-PHlMVc.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-05 16:08:10] [class-ss-page.php:119] Checking Content Identical:e8100b941ebe36c96132fa8241e897bb5947c1e6===. Value: FALSE
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-05 16:08:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 617
[2024-11-05 16:08:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/672a42eaad4e7-EETbXb.tmp
[2024-11-05 16:08:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=4286
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=4286
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:103] Filesize: 1193 bytes
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-05 16:08:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/672a42eaad4e7-EETbXb.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730822859/wp-content/plugins/elementor/assets/shapes/clouds.svg
